"ilad";"ilcead";"mahallead";"tha_ihdas_adano";"tha_ihdas_parselno";"mukerrer_adano";"mukerrer_parselno";"kesisen_alan_m2";"islemtanimad";"basvuruno";"kad_basvuru_olusturmatarihi";"kad_fenkayitno";"kad_fenkayittarih";"tescilyevmiyeno";"tesciltarih";"olusanparselid";"tha_geom";"mukerrer_parsel_durum";"mukerrer_parsel_onaydurum";"mukerrer_parsel_geom"
TUNCELİ;MERKEZ;ESENTEPE;"2220";"3";"2220";"2";1165.88;Plan Fonksiyon Değişikliği Nedeni ile İhdas(İhale);11979438;2026-06-18 15:12:43.000;668;2026-06-18 15:13:36.000;3403;2026-06-19 09:52:39.000;752367006;POLYGON ((39.5613001375528 39.103782742392, 39.5613086309762 39.1037754645363, 39.5613179164732 39.1037687998436, 39.5613279214146 39.1037628004436, 39.5613385675442 39.1037575132621, 39.5613497715906 39.1037529796541, 39.5613614459184 39.1037492350801, 39.5613734992141 39.1037463088294, 39.5613858371998 39.1037442237904, 39.5614597753005 39.1037343732712, 39.5614750051917 39.1037327696337, 39.5614903417876 39.1037320004812, 39.5615057098647 39.1037320695861, 39.5615210340451 39.1037329766096, 39.5615362391662 39.1037347171028, 39.5615512506494 39.1037372825289, 39.5615659948656 39.1037406603048, 39.5615803994969 39.1037448338633, 39.5617128969429 39.1037873950292, 39.5617327583509 39.1037934418874, 39.5617528937287 39.1037989110914, 39.5617732754126 39.1038037951268, 39.5617938754005 39.1038080872839, 39.5618146653901 39.1038117816653, 39.5618356168182 39.1038148731957, 39.5618381618274 39.1038152062135, 39.5618480815225 39.1038164172006, 39.5618580268321 39.1038174931134, 39.5618679947268 39.1038184336239, 39.5618702035205 39.103818611758, 39.5618487757987 39.1040117389052, 39.5614836238574 39.1039184894, 39.5614631517091 39.1039140694685, 39.5614422418907 39.1039111470434, 39.5614210744315 39.1039097472862, 39.5613998315792 39.1039098822484, 39.5613786962305 39.1039115507682, 39.5613578503566 39.1039147384799, 39.5613374734362 39.103919417938, 39.5613177409109 39.1039255488532, 39.5611137845471 39.1039976337582, 39.5610932191278 39.1039766203267, 39.5613001375528 39.103782742392));3;1;POLYGON ((39.561300137553 39.103782742392, 39.561308630976 39.103775464536, 39.561317916473 39.103768799844, 39.561327921415 39.103762800444, 39.561338567544 39.103757513262, 39.561349771591 39.103752979654, 39.561361445918 39.10374923508, 39.561373499214 39.103746308829, 39.5613858372 39.10374422379, 39.561459775301 39.103734373271, 39.561475005192 39.103732769634, 39.561490341788 39.103732000481, 39.561505709865 39.103732069586, 39.561521034045 39.10373297661, 39.561536239166 39.103734717103, 39.561551250649 39.103737282529, 39.561565994866 39.103740660305, 39.561580399497 39.103744833863, 39.561712896943 39.103787395029, 39.561732758351 39.103793441887, 39.561752893729 39.103798911091, 39.561773275413 39.103803795127, 39.561793875401 39.103808087284, 39.56181466539 39.103811781665, 39.561835616818 39.103814873196, 39.5618567009 39.103817357627, 39.561877888668 39.103819231547, 39.561927743873 39.103822913123, 39.561905188865 39.10402620191, 39.561900498754 39.104024951605, 39.561898174204 39.104024353757, 39.561483623857 39.1039184894, 39.561463151709 39.103914069469, 39.561442241891 39.103911147043, 39.561421074432 39.103909747286, 39.561399831579 39.103909882248, 39.561378696231 39.103911550768, 39.561357850357 39.10391473848, 39.561337473436 39.103919417938, 39.561317740911 39.103925548853, 39.561113784547 39.103997633758, 39.561093219128 39.103976620327, 39.561300137553 39.103782742392))
TUNCELİ;MERKEZ;ESENTEPE;"2219";"7";"2219";"6";4293.70;Plan Fonksiyon Değişikliği Nedeni ile İhdas(İhale);11979421;2026-06-18 15:11:42.000;667;2026-06-18 15:13:30.000;3404;2026-06-19 10:24:18.000;752366776;POLYGON ((39.5607446405424 39.10322634773, 39.5611253141832 39.1031695671011, 39.5614423280769 39.1033396443453, 39.5616798406432 39.103509149456, 39.5618825216833 39.1036537953875, 39.561975445335 39.1037413962294, 39.5619613887779 39.1037620637766, 39.5618855240377 39.1037564615257, 39.5618673166084 39.1037548511973, 39.5618491982803 39.1037527162335, 39.5618311939461 39.1037500595675, 39.5618133283416 39.1037468848493, 39.5617956260121 39.1037431964405, 39.5617781112788 39.1037389994087, 39.5617608082049 39.1037342995202, 39.5617437405628 39.1037291032318, 39.5616112432083 39.1036865420999, 39.5615915265709 39.1036808294557, 39.5615713451207 39.1036762060553, 39.5615507978445 39.1036726945756, 39.5615299855229 39.1036703122397, 39.5615090102369 39.1036690707326, 39.5614879748665 39.1036689761436, 39.5614669825866 39.1036700289368, 39.5614461363606 39.1036722239484, 39.5613721983227 39.1036820744586, 39.5613528769683 39.1036853392453, 39.5613340010987 39.1036899206371, 39.5613157181882 39.10369578284, 39.5612981710787 39.1037028800538, 39.5612814968634 39.1037111568289, 39.5612658258158 39.1037205485, 39.5612512803719 39.1037309816915, 39.5612156656476 39.1037632775297, 39.5607605110473 39.1037229486104, 39.5607522548408 39.1035721839754, 39.5607510014559 39.1034754259904, 39.560750900498 39.1034676322936, 39.5607471549642 39.1033232641808, 39.5607455947778 39.1032631280363, 39.5607446405424 39.10322634773));3;1;POLYGON ((39.560744640542 39.10322634773, 39.561125314183 39.103169567101, 39.561442328077 39.103339644345, 39.561679840643 39.103509149456, 39.561882521683 39.103653795388, 39.561975445335 39.103741396229, 39.561961388778 39.103762063777, 39.561885524038 39.103756461526, 39.561867316608 39.103754851197, 39.56184919828 39.103752716234, 39.561831193946 39.103750059568, 39.561813328342 39.103746884849, 39.561795626012 39.103743196441, 39.561778111279 39.103738999409, 39.561760808205 39.10373429952, 39.561743740563 39.103729103232, 39.561611243208 39.1036865421, 39.561591526571 39.103680829456, 39.561571345121 39.103676206055, 39.561550797845 39.103672694576, 39.561529985523 39.10367031224, 39.561509010237 39.103669070733, 39.561487974867 39.103668976144, 39.561466982587 39.103670028937, 39.561446136361 39.103672223948, 39.561372198323 39.103682074459, 39.561352876968 39.103685339245, 39.561334001099 39.103689920637, 39.561315718188 39.10369578284, 39.561298171079 39.103702880054, 39.561281496863 39.103711156829, 39.561265825816 39.1037205485, 39.561251280372 39.103730981692, 39.561215665648 39.10376327753, 39.560760511047 39.10372294861, 39.560752254841 39.103572183975, 39.560751001456 39.10347542599, 39.560750900498 39.103467632294, 39.560747154964 39.103323264181, 39.560745594778 39.103263128036, 39.560744640542 39.10322634773))
UŞAK;SİVASLI;PINARBAŞI/FATİH;"442";"1";"367";"126";163.31;Plan Fonksiyon Değişikliği Nedeni ile İhdas(İhale);11992853;2026-06-22 17:08:55.000;484;2026-06-22 17:14:01.000;5091;2026-06-23 16:24:49.000;752464295;POLYGON ((29.6955170938272 38.4873956780073, 29.6955114843224 38.4874056207491, 29.6955012143597 38.4874159271094, 29.6954859785735 38.4874227086308, 29.6954647113661 38.487422414799, 29.6954444237427 38.4874152870968, 29.6954339337219 38.4874023227619, 29.6954361899004 38.4873889739548, 29.6956337832144 38.4868307326756, 29.6957015930986 38.4866389220913, 29.6957073984756 38.4866291221353, 29.695717009693 38.4866213885239, 29.6957292448986 38.4866164520983, 29.695742585356 38.4866149124825, 29.6957614364299 38.4866165141021, 29.6957700705036 38.4866178018303, 29.695779639948 38.486623425143, 29.6957848621016 38.4866323250953, 29.6957842904156 38.4866405569523, 29.6957226932129 38.4868148158357, 29.6955170938272 38.4873956780073));3;1;POLYGON ((29.695784290418 38.486640555901, 29.695722678276 38.48681481851, 29.695633989421 38.48683069576, 29.695701593101 38.48663892104, 29.695707398478 38.486629121084, 29.695717009693 38.486621388523, 29.695729244901 38.486616451047, 29.695742852626 38.486614880586, 29.695756557992 38.486615785456, 29.695770070506 38.486617800779, 29.695779639948 38.486623425142, 29.695784862104 38.486632324044, 29.695784290418 38.486640555901))
UŞAK;SİVASLI;PINARBAŞI/FATİH;"366";"70";"366";"62";136.02;Plan Fonksiyon Değişikliği Nedeni ile İhdas(İhale);11991969;2026-06-22 15:51:58.000;465;2026-06-22 15:52:09.000;5081;2026-06-23 16:09:22.000;752461472;POLYGON ((29.6917179887416 38.4860719140623, 29.6916504016366 38.4860719724463, 29.6916421475586 38.4860710375313, 29.6916344219436 38.4860684083653, 29.6916278163006 38.4860642426513, 29.6916230714276 38.4860591651043, 29.6916200871096 38.4860532701263, 29.6916191045206 38.4860465315903, 29.6916205416446 38.4860396625093, 29.6916686932526 38.4859187479633, 29.6916733416596 38.4859107022953, 29.6916802539136 38.4859038555003, 29.6916884904446 38.4858987882343, 29.6917012841806 38.4858945621102, 29.6917111697376 38.4858934919643, 29.6917225446466 38.4858943633233, 29.6917316878516 38.4858963741143, 29.6917370683129 38.4858979004594, 29.6918777855889 38.4860551972173, 29.6918653783596 38.4860726622212, 29.6917179887416 38.4860719140623));3;1;POLYGON ((29.691731687854 38.485896373063, 29.691717988744 38.486071913011, 29.691650401639 38.486071971395, 29.691642147561 38.48607103648, 29.691634421946 38.486068407314, 29.691627816303 38.4860642416, 29.69162307143 38.486059164053, 29.691620087112 38.486053269075, 29.691619104523 38.486046530539, 29.691620541647 38.486039661458, 29.691668693255 38.485918746912, 29.691673341662 38.485910701244, 29.691680253916 38.485903854449, 29.691688490447 38.485898787183, 29.691701284183 38.485894561059, 29.69171116974 38.485893490913, 29.691722544649 38.485894362272, 29.691731687854 38.485896373063))
VAN;EDREMİT;BAKIMLI;"0";"1069";"0";"423";107.95;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);11977534;2026-06-18 11:23:59.000;680;2026-06-18 11:24:07.000;7074;2026-06-18 16:41:34.000;752358215;POLYGON ((43.181819784892 38.3538082397264, 43.1818684467957 38.3538574828264, 43.1818955424619 38.3538852885734, 43.1819426082121 38.3539416925462, 43.181961745755 38.3539788930911, 43.1820613443359 38.3540662784545, 43.1821843234641 38.3541717688903, 43.1821902968676 38.3542056429424, 43.1821358235922 38.3542122187535, 43.1821190151855 38.354214302629, 43.1820045007793 38.3540911885027, 43.1818423906648 38.3539056756562, 43.1817899445343 38.3538209720979, 43.181819784892 38.3538082397264));3;1;POLYGON ((43.181633201807 38.354766153987, 43.181693713244 38.354558390166, 43.181703542713 38.354469510875, 43.181687069151 38.354380896761, 43.181635622973 38.354221611054, 43.181547082485 38.35409229265, 43.18142790474 38.3539277709, 43.181339028337 38.353777740332, 43.181303749673 38.353713296708, 43.181300394828 38.353652029193, 43.181316241267 38.353611001937, 43.181356036463 38.3535920247, 43.181518843791 38.353594098933, 43.181642168545 38.353614496916, 43.181731686976 38.353684054269, 43.181857234529 38.353889012201, 43.182047335384 38.354104489523, 43.182173067377 38.354253593007, 43.18221006365 38.354314227722, 43.182183303596 38.35441331307, 43.18209487026 38.35462242759, 43.182050574853 38.354885048148, 43.182071667183 38.354947345495, 43.182083241404 38.3550101359, 43.182058126127004 38.355068652282, 43.181942498906 38.355048565605, 43.181887436647 38.355002081998, 43.181826075728 38.354902208711, 43.181786885767 38.354829907517, 43.181782429259 38.354889819979, 43.181778633148 38.35499035018, 43.181837348724 38.355094526412, 43.181846744727 38.355171404222, 43.181757570776 38.35519796075, 43.181716812803 38.355196233507, 43.181652771822 38.355098525275, 43.181640452636 38.355008848157, 43.181635826296 38.35489129785, 43.181633201807 38.354766153987))
VAN;TUŞBA;BEYÜZÜMÜ;"0";"1921";"0";"1741";188.36;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);12010015;2026-06-25 16:32:20.000;545;2026-06-25 16:59:22.000;9288;2026-06-29 16:47:56.000;752626234;POLYGON ((43.3644517496741 38.5365321490199, 43.3644565002505 38.536541389794, 43.3644600821624 38.5365488696345, 43.364460161057 38.5365566875647, 43.3644540533778 38.5365630282448, 43.3644416814888 38.5365704598278, 43.3643770976463 38.5366018213698, 43.3643559154404 38.5366127696164, 43.3642429697522 38.5366691060976, 43.3642067277323 38.5366690510245, 43.3641004847871 38.5366274117924, 43.3640585784046 38.5366051564798, 43.3640222998417 38.5365621642428, 43.3639779056864 38.5365036803246, 43.3639102206919 38.5364108506715, 43.3638396027379 38.5363518122918, 43.3637609502101 38.5363251072876, 43.3636872820484 38.5363136874366, 43.3636669509285 38.5362829764074, 43.363700482662 38.5362739089931, 43.3637403906275 38.5362604006722, 43.3637998244892 38.5362405485078, 43.363831176571 38.5362294548584, 43.3638891700926 38.5362068179743, 43.3639326251633 38.5361898452633, 43.3639409791179 38.5361865823674, 43.3643878037843 38.5363909737477, 43.3643907695044 38.5363973089989, 43.3644298490659 38.5364807890597, 43.3644517496741 38.5365321490199));3;1;POLYGON ((43.364236091031 38.536882325269, 43.364062866475 38.536599887243, 43.364509700921 38.536555004954, 43.36476048399 38.536403643561, 43.364905151026 38.536163674211, 43.364992437862 38.536045468291, 43.365341033438 38.536596095756, 43.365155333796 38.536770137276, 43.364236091031 38.536882325269))
VAN;TUŞBA;BEYÜZÜMÜ;"2301";"21";"0";"438";117.76;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);12007611;2026-06-25 12:38:10.000;486;2026-06-25 12:57:02.000;9137;2026-06-26 12:17:44.000;752578956;POLYGON ((43.3845180033579 38.5407464395172, 43.3845927072393 38.5407856564823, 43.3845346123401 38.5408270454, 43.3843405590602 38.5411609643573, 43.3843021385987 38.541164658218, 43.3842207763514 38.5411956384989, 43.3842457922498 38.5411126098655, 43.3842782710955 38.5410418756044, 43.3843248636441 38.5410014206799, 43.3844016665145 38.5409514207849, 43.3844579698546 38.540891034012, 43.384485403121 38.5408203593303, 43.3844826196667 38.5407912104735, 43.3844987115368 38.5407710407135, 43.3845180033579 38.5407464395172));3;1;POLYGON ((43.384200676911 38.541287958894, 43.384478111128 38.540888470626, 43.38454875538 38.540793905392, 43.384616036681 38.540746244741, 43.385157745804 38.541534051576, 43.384760340414 38.541910586165, 43.384200676911 38.541287958894))
VAN;TUŞBA;İSKELE;"695";"99";"695";"1";120.15;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);11949167;2026-06-11 16:17:06.000;334;2026-06-11 16:17:18.000;8414;2026-06-16 07:29:11.000;752186913;POLYGON ((43.3278774156772 38.5294125381502, 43.3279299862137 38.5293559485644, 43.3279668411068 38.5292947179742, 43.327978488993 38.5292627338028, 43.3279970160713 38.5292088453774, 43.3280166976245 38.5291597450813, 43.3280475916172 38.5290487411896, 43.328066513687 38.5289751749461, 43.3280721194658 38.5289445114072, 43.328088601187 38.5289485799016, 43.3280377882864 38.5292189521541, 43.327923106963 38.5294352614232, 43.3278774156772 38.5294125381502));3;1;POLYGON ((43.328356225106 38.527072087303, 43.329238854723 38.527214250272, 43.329345372248 38.527195003756, 43.329292344209 38.527342061612, 43.328877126428 38.528902369855, 43.328531283806 38.529849552832, 43.328363390065 38.529671727336, 43.327923451132 38.52943096734, 43.328117139945 38.528795180634, 43.328066116284 38.528532186423, 43.328128555554 38.528098464335, 43.328356225106 38.527072087303))
YOZGAT;ÇAYIRALAN;ÇOKRADAN;"710";"40";"710";"43";1089.73;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);11893668;2026-05-22 09:52:22.000;100;2026-06-01 14:42:08.000;2781;2026-06-04 15:22:22.000;751835392;POLYGON ((35.575949412052 39.3336860423368, 35.5759757670454 39.3336937562717, 35.5759784008682 39.3337053770727, 35.575693267983 39.3337430344401, 35.5756809652183 39.3337064721657, 35.5755391512949 39.3334973753845, 35.5755860226067 39.3334218515449, 35.5755948263565 39.3333060856195, 35.5755659301 39.333162090392, 35.575651559044 39.3331496597448, 35.575657033039 39.3331842672998, 35.575664399772 39.3332319421748, 35.575671543264 39.3332781750858, 35.575735612344 39.3333473136089, 35.575757690852 39.3334171997789, 35.575786034393 39.3334100072589, 35.575816296984 39.3334691146188, 35.57582362401 39.3334849939688, 35.57587559985 39.3335784978188, 35.575949412052 39.3336860423368));3;1;POLYGON ((35.575949412052 39.3336860423368, 35.5759757670454 39.3336937562717, 35.5759784008682 39.3337053770727, 35.575693267983 39.3337430344401, 35.5756809652183 39.3337064721657, 35.5755391512949 39.3334973753845, 35.5755860226067 39.3334218515449, 35.5755948263565 39.3333060856195, 35.5755659301 39.333162090392, 35.575651559044 39.3331496597448, 35.575657033039 39.3331842672998, 35.575664399772 39.3332319421748, 35.575671543264 39.3332781750858, 35.575735612344 39.3333473136089, 35.575757690852 39.3334171997789, 35.575786034393 39.3334100072589, 35.575816296984 39.3334691146188, 35.57582362401 39.3334849939688, 35.57587559985 39.3335784978188, 35.575949412052 39.3336860423368))
YOZGAT;ÇAYIRALAN;ÇOKRADAN;"710";"43";"710";"40";1089.73;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);11932078;2026-06-08 16:19:45.000;119;2026-06-08 16:22:34.000;2890;2026-06-10 12:23:25.000;752065925;POLYGON ((35.575949412052 39.3336860423368, 35.5759757670454 39.3336937562717, 35.5759784008682 39.3337053770727, 35.575693267983 39.3337430344401, 35.5756809652183 39.3337064721657, 35.5755391512949 39.3334973753845, 35.5755860226067 39.3334218515449, 35.5755948263565 39.3333060856195, 35.5755659301 39.333162090392, 35.575651559044 39.3331496597448, 35.575657033039 39.3331842672998, 35.575664399772 39.3332319421748, 35.575671543264 39.3332781750858, 35.575735612344 39.3333473136089, 35.575757690852 39.3334171997789, 35.575786034393 39.3334100072589, 35.575816296984 39.3334691146188, 35.57582362401 39.3334849939688, 35.57587559985 39.3335784978188, 35.575949412052 39.3336860423368));3;1;POLYGON ((35.575949412052 39.3336860423368, 35.5759757670454 39.3336937562717, 35.5759784008682 39.3337053770727, 35.575693267983 39.3337430344401, 35.5756809652183 39.3337064721657, 35.5755391512949 39.3334973753845, 35.5755860226067 39.3334218515449, 35.5755948263565 39.3333060856195, 35.5755659301 39.333162090392, 35.575651559044 39.3331496597448, 35.575657033039 39.3331842672998, 35.575664399772 39.3332319421748, 35.575671543264 39.3332781750858, 35.575735612344 39.3333473136089, 35.575757690852 39.3334171997789, 35.575786034393 39.3334100072589, 35.575816296984 39.3334691146188, 35.57582362401 39.3334849939688, 35.57587559985 39.3335784978188, 35.575949412052 39.3336860423368))
ZONGULDAK;ÇAYCUMA;İSTASYON;"832";"217";"832";"70";233.27;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);11869466;2026-05-15 11:40:34.000;1363;2026-05-15 11:40:40.000;12554;2026-05-18 17:36:04.000;751712477;POLYGON ((32.093003293174 41.413405797872, 32.093008885055 41.413390258887, 32.093124098859 41.413070096441, 32.093113519687 41.412936395995, 32.093123174605 41.412912972065, 32.093093294417 41.412877081305, 32.093088444634 41.41286535586, 32.09304319096 41.412755944782, 32.093038886574 41.412734416125, 32.093008302019 41.412581445336, 32.092984932099 41.412395691844, 32.09287714895 41.412216655962, 32.092781971958 41.412068602572, 32.092632606181 41.411972794245, 32.092518268429 41.411886716055, 32.092434776287 41.411784314002, 32.092310650078 41.41167114685, 32.092270365133 41.411609512821, 32.092223227895 41.411558989481, 32.092195684916 41.411518524963, 32.092091574707 41.411402364159, 32.092018829144 41.411344255491, 32.091928809862 41.41121253905, 32.091735468417 41.411028414863, 32.091616358472 41.410984616179, 32.091575709479 41.410871927213, 32.091562471886 41.410723259204, 32.091659554992 41.410433651629, 32.091703738467 41.410352695704, 32.091761334848 41.410304799731, 32.091806534625 41.410276965267, 32.091831061203 41.410261861556, 32.091934840127 41.41021270934, 32.092041089586 41.4101579041, 32.092055317289 41.410149642802, 32.092084489447 41.410141769551, 32.092130661067 41.410124126203, 32.092172788056 41.410104920267, 32.09227784808 41.410058208886, 32.0922892814 41.410053076858, 32.092344158304 41.41002865918, 32.092388566066 41.410008840888, 32.092403369065 41.410002204777, 32.092527235687 41.409944746866, 32.092655639971 41.409904972152, 32.092704640651 41.409881678458, 32.092739902106 41.409865929672, 32.092819312515 41.40986790836, 32.092262623022 41.410120935629, 32.09205712584 41.410208722322, 32.091811918024 41.410296735416, 32.091807730692 41.410301682284, 32.091709409025 41.410417838295, 32.091696111887 41.410745653461, 32.091630813792 41.41094286242, 32.091746765041 41.410981593999, 32.091839262873 41.411055525452, 32.091931298272 41.411162677377, 32.091986980812 41.411252254939, 32.092130449833 41.411341894964, 32.092227234102 41.411485999894, 32.092272718281 41.411536220209, 32.092318023461 41.411586242849, 32.092399797982 41.411676532148, 32.092709508254 41.411972950529, 32.092753510209 41.411993092654, 32.09285521268 41.412039647467, 32.092950272747 41.412170322452, 32.092991519743 41.412257444708, 32.093054563608 41.412410219714, 32.093068346371 41.412443619612, 32.093098684066 41.412541190327, 32.093174360298 41.412586535944, 32.093157618488 41.412696150951, 32.093139884685 41.412812260716, 32.09314649045 41.412846648786, 32.093160740547 41.4129208314, 32.093183611331 41.413004927503, 32.093194730264 41.413065430939, 32.093121421613 41.413279774876, 32.093039227449 41.413427308018, 32.09303751706 41.413430378051, 32.093003293174 41.413405797872));3;1;POLYGON ((32.092952609043 41.413064923801, 32.093025917992 41.412850579967, 32.093148896118 41.412865955527, 32.093409461996 41.41288682711, 32.093609404795 41.412897946556, 32.093733700991 41.412895954454, 32.094066835111 41.412919106887, 32.09427658413 41.412938946081, 32.094310321962 41.413342944081, 32.094053394727 41.413309677882, 32.093827190811 41.413268909795, 32.093585559586 41.413271058099, 32.093517302289 41.413277003084, 32.093374401661 41.413275066729, 32.093054656497 41.41325228795, 32.092899154351 41.413262046701, 32.092868704387 41.413215526857, 32.092952609043 41.413064923801))
ZONGULDAK;ÇAYCUMA;İSTASYON;"832";"217";"832";"119";103.15;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);11869466;2026-05-15 11:40:34.000;1363;2026-05-15 11:40:40.000;12554;2026-05-18 17:36:04.000;751712477;POLYGON ((32.093003293174 41.413405797872, 32.093008885055 41.413390258887, 32.093124098859 41.413070096441, 32.093113519687 41.412936395995, 32.093123174605 41.412912972065, 32.093093294417 41.412877081305, 32.093088444634 41.41286535586, 32.09304319096 41.412755944782, 32.093038886574 41.412734416125, 32.093008302019 41.412581445336, 32.092984932099 41.412395691844, 32.09287714895 41.412216655962, 32.092781971958 41.412068602572, 32.092632606181 41.411972794245, 32.092518268429 41.411886716055, 32.092434776287 41.411784314002, 32.092310650078 41.41167114685, 32.092270365133 41.411609512821, 32.092223227895 41.411558989481, 32.092195684916 41.411518524963, 32.092091574707 41.411402364159, 32.092018829144 41.411344255491, 32.091928809862 41.41121253905, 32.091735468417 41.411028414863, 32.091616358472 41.410984616179, 32.091575709479 41.410871927213, 32.091562471886 41.410723259204, 32.091659554992 41.410433651629, 32.091703738467 41.410352695704, 32.091761334848 41.410304799731, 32.091806534625 41.410276965267, 32.091831061203 41.410261861556, 32.091934840127 41.41021270934, 32.092041089586 41.4101579041, 32.092055317289 41.410149642802, 32.092084489447 41.410141769551, 32.092130661067 41.410124126203, 32.092172788056 41.410104920267, 32.09227784808 41.410058208886, 32.0922892814 41.410053076858, 32.092344158304 41.41002865918, 32.092388566066 41.410008840888, 32.092403369065 41.410002204777, 32.092527235687 41.409944746866, 32.092655639971 41.409904972152, 32.092704640651 41.409881678458, 32.092739902106 41.409865929672, 32.092819312515 41.40986790836, 32.092262623022 41.410120935629, 32.09205712584 41.410208722322, 32.091811918024 41.410296735416, 32.091807730692 41.410301682284, 32.091709409025 41.410417838295, 32.091696111887 41.410745653461, 32.091630813792 41.41094286242, 32.091746765041 41.410981593999, 32.091839262873 41.411055525452, 32.091931298272 41.411162677377, 32.091986980812 41.411252254939, 32.092130449833 41.411341894964, 32.092227234102 41.411485999894, 32.092272718281 41.411536220209, 32.092318023461 41.411586242849, 32.092399797982 41.411676532148, 32.092709508254 41.411972950529, 32.092753510209 41.411993092654, 32.09285521268 41.412039647467, 32.092950272747 41.412170322452, 32.092991519743 41.412257444708, 32.093054563608 41.412410219714, 32.093068346371 41.412443619612, 32.093098684066 41.412541190327, 32.093174360298 41.412586535944, 32.093157618488 41.412696150951, 32.093139884685 41.412812260716, 32.09314649045 41.412846648786, 32.093160740547 41.4129208314, 32.093183611331 41.413004927503, 32.093194730264 41.413065430939, 32.093121421613 41.413279774876, 32.093039227449 41.413427308018, 32.09303751706 41.413430378051, 32.093003293174 41.413405797872));3;1;POLYGON ((32.091566666146 41.410813561777, 32.091760006483 41.410997686243, 32.091371452506 41.411133007376, 32.091228809555 41.410932715647, 32.091566666146 41.410813561777))
ZONGULDAK;ÇAYCUMA;İSTASYON;"832";"217";"832";"101";268.84;İmar Planı İçerisindeki Tespit Dışı Alanda İdari Yoldan Tescil (TDA-ihale);11869466;2026-05-15 11:40:34.000;1363;2026-05-15 11:40:40.000;12554;2026-05-18 17:36:04.000;751712477;POLYGON ((32.093003293174 41.413405797872, 32.093008885055 41.413390258887, 32.093124098859 41.413070096441, 32.093113519687 41.412936395995, 32.093123174605 41.412912972065, 32.093093294417 41.412877081305, 32.093088444634 41.41286535586, 32.09304319096 41.412755944782, 32.093038886574 41.412734416125, 32.093008302019 41.412581445336, 32.092984932099 41.412395691844, 32.09287714895 41.412216655962, 32.092781971958 41.412068602572, 32.092632606181 41.411972794245, 32.092518268429 41.411886716055, 32.092434776287 41.411784314002, 32.092310650078 41.41167114685, 32.092270365133 41.411609512821, 32.092223227895 41.411558989481, 32.092195684916 41.411518524963, 32.092091574707 41.411402364159, 32.092018829144 41.411344255491, 32.091928809862 41.41121253905, 32.091735468417 41.411028414863, 32.091616358472 41.410984616179, 32.091575709479 41.410871927213, 32.091562471886 41.410723259204, 32.091659554992 41.410433651629, 32.091703738467 41.410352695704, 32.091761334848 41.410304799731, 32.091806534625 41.410276965267, 32.091831061203 41.410261861556, 32.091934840127 41.41021270934, 32.092041089586 41.4101579041, 32.092055317289 41.410149642802, 32.092084489447 41.410141769551, 32.092130661067 41.410124126203, 32.092172788056 41.410104920267, 32.09227784808 41.410058208886, 32.0922892814 41.410053076858, 32.092344158304 41.41002865918, 32.092388566066 41.410008840888, 32.092403369065 41.410002204777, 32.092527235687 41.409944746866, 32.092655639971 41.409904972152, 32.092704640651 41.409881678458, 32.092739902106 41.409865929672, 32.092819312515 41.40986790836, 32.092262623022 41.410120935629, 32.09205712584 41.410208722322, 32.091811918024 41.410296735416, 32.091807730692 41.410301682284, 32.091709409025 41.410417838295, 32.091696111887 41.410745653461, 32.091630813792 41.41094286242, 32.091746765041 41.410981593999, 32.091839262873 41.411055525452, 32.091931298272 41.411162677377, 32.091986980812 41.411252254939, 32.092130449833 41.411341894964, 32.092227234102 41.411485999894, 32.092272718281 41.411536220209, 32.092318023461 41.411586242849, 32.092399797982 41.411676532148, 32.092709508254 41.411972950529, 32.092753510209 41.411993092654, 32.09285521268 41.412039647467, 32.092950272747 41.412170322452, 32.092991519743 41.412257444708, 32.093054563608 41.412410219714, 32.093068346371 41.412443619612, 32.093098684066 41.412541190327, 32.093174360298 41.412586535944, 32.093157618488 41.412696150951, 32.093139884685 41.412812260716, 32.09314649045 41.412846648786, 32.093160740547 41.4129208314, 32.093183611331 41.413004927503, 32.093194730264 41.413065430939, 32.093121421613 41.413279774876, 32.093039227449 41.413427308018, 32.09303751706 41.413430378051, 32.093003293174 41.413405797872));3;1;POLYGON ((32.091527310462 41.410530800316, 32.091702480299 41.41040513907, 32.091865825819 41.410329805773, 32.09206538521 41.410230447641, 32.092254645552 41.410415529518, 32.091915833239 41.410560608963, 32.091577962851 41.410766740929, 32.091462012085 41.410728009183, 32.091527310462 41.410530800316))
